DocumentID,DocumentTitle,DocumentURL,Letter Date,Letter Year,PrimaryLanguage,AdditionalLanguage,Author,Recipient,SourceSmallest,SourceCity,SourceState,SourceCountry,Source,DestinationSmallest,DestinationCity,DestinationState,DestinationCountry,Destination
624687,To Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=176a,1766-2-27,1766,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624688,To Edward Penington,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=177a,1766-2-27,1766,English,,Benjamin Franklin,Edward Penington,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624689,To [Hugh Roberts],http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=177b,1766-2-27,1766,English,,Benjamin Franklin,Hugh Roberts,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624690,To Charles Thomson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=178a,1766-2-27,1766,English,,Benjamin Franklin,Charles Thomson,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624691,From Joseph Galloway,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=179a,1766-2-17,1766,English,,Joseph Galloway,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624692,"""F.B."": The Frenchman and the Poker",http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=182a,1766-2-15,1766,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
624693,To Deborah Franklin,http://franklinpapers.org/franklin/yale?vol=13&page=184a,1766-2-15,1766,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624694,From Joseph Priestley,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=185a,1766-2-15,1766,English,,Joseph Priestley,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
624695,To Joseph Fox,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=186a,1766-3-1,1766,English,,Benjamin Franklin,Joseph Fox,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624696,To Jane Mecom,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=187a,1766-3-1,1766,English,,Benjamin Franklin,Jane Mecom,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
624697,From Philip Syng,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=189a,1766-3-1,1766,English,,Philip Syng,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624698,From Thomas Wharton,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=190a,1766-3-2,1766,English,,Thomas Wharton,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624699,From David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=193a,1766-3-3,1766,English,,David Hall,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624700,From John Free,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=193b,1766-3-4,1766,English,,John Free,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
624701,From Amelia Evans,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=194a,1766-3-6,1766,English,,Amelia Evans,Benjamin Franklin,Portsmouth,Portsmouth,Hampshire,England,"Portsmouth, Hampshire, England",London,London,Greater London,England,"London, Greater London, England"
624702,From Ezra Stiles,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=195a,1766-3-7,1766,English,,Ezra Stiles,Benjamin Franklin,Newport,Newport,Rhode Island,America,"Newport, Rhode Island, America",London,London,Greater London,England,"London, Greater London, England"
624703,From Mary Stevenson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=196a,1766-3-9,1766,English,,Mary Stevenson Hewson,Benjamin Franklin,Kensington,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
624704,To Matthew Boulton,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=196b,1766-3-19,1766,English,,Benjamin Franklin,Matthew Boulton,London,London,Greater London,England,"London, Greater London, England",Birmingham,Birmingham,West Midlands,England,"Birmingham, West Midlands, England"
624705,From Sarah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=198a,1766-3-23,1766,English,,Sarah Franklin Bache,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624706,From [Joseph Priestley],http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=199a,1766-3-25,1766,English,,Joseph Priestley,Benjamin Franklin,Warrington,Warrington,Cheshire,England,"Warrington, Cheshire, England",London,London,Greater London,England,"London, Greater London, England"
624707,From Thomas Hutchinson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=202a,1766-3-26,1766,English,,Thomas Hutchinson,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
624708,From James Parker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=202b,1766-3-27,1766,English,,James Parker (1714-1770),Benjamin Franklin,Woodbridge Township,Woodbridge Township,New Jersey,America,"Woodbridge Township, New Jersey, America",London,London,Greater London,England,"London, Greater London, England"
624709,Heads of a Bill to Authorize Paper Currency,http://franklinpapers.org/franklin/yale?vol=13&page=204a,1766-3-31,1766,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
624710,Marginalia in Protests of the Lords against Repeal of the Stamp Act: (I),http://franklinpapers.org/franklin/yale?vol=13&page=207a,1766-3-11,1766,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
624711,Marginalia in Protests of the Lords against Repeal of the Stamp Act: (II),http://franklinpapers.org/franklin/yale?vol=13&page=225a,1766-3-17,1766,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
624712,To Deborah Franklin,http://franklinpapers.org/franklin/yale?vol=13&page=233a,1766-4-6,1766,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624713,From Ezra Stiles,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=235a,1766-4-10,1766,English,,Ezra Stiles,Benjamin Franklin,Newport,Newport,Rhode Island,America,"Newport, Rhode Island, America",London,London,Greater London,England,"London, Greater London, England"
624714,To the Pennsylvania Assembly Committee of Correspondence,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=236a,1766-4-12,1766,English,,Benjamin Franklin,Pennsylvania Assembly Committee of Correspondence,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624715,Petition to the House of Commons,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=240a,1766-4-12,1766,English,,Benjamin Franklin,House of Commons,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
624716,To [Joseph Galloway],http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=242a,1766-4-12,1766,English,,Benjamin Franklin,Joseph Galloway,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624717,From Joseph Priestley,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=243a,1766-4-13,1766,English,,Joseph Priestley,Benjamin Franklin,Warrington,Warrington,Cheshire,England,"Warrington, Cheshire, England",London,London,Greater London,England,"London, Greater London, England"
624718,From George Read,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=246a,1766-4-14,1766,English,,George Read,Benjamin Franklin,New Castle,New Castle,Delaware,America,"New Castle, Delaware, America",London,London,Greater London,England,"London, Greater London, England"
624719,To Thomas Ronayne,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=247a,1766-4-20,1766,English,,Benjamin Franklin,Thomas Ronayne,London,London,Greater London,England,"London, Greater London, England",Cork,Cork,Munster,Ireland,"Cork, Munster, Ireland"
624720,From Thomas Wharton,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=250a,1766-4-26,1766,English,,Thomas Wharton,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624721,To Jonathan Williams,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=252a,1766-4-28,1766,English,,Benjamin Franklin,"Jonathan Williams, Sr.",London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
624722,From James Johnson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=254a,1766-4-28,1766,English,,James Johnson,Benjamin Franklin,Worcester,Worcester,West Midlands,England,"Worcester, Worcestershire, England",London,London,Greater London,England,"London, Greater London, England"
624723,From William Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=254b,1766-4-30,1766,English,,William Franklin,Benjamin Franklin,Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America",London,London,Greater London,England,"London, Greater London, England"
624724,From David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=259a,1766-5-1,1766,English,,David Hall,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624725,From James Pemberton,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=260a,1766-5-1,1766,English,,James Pemberton,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624726,From James Parker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=262a,1766-5-6,1766,English,,James Parker (1714-1770),Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
624727,Pennsylvania Assembly Committee of Correspondence to Richard Jackson and Benjamin Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=267a,1766-5-8,1766,English,,Pennsylvania Assembly Committee of Correspondence,Richard Jackson:Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624728,To Cadwalader Evans,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=268a,1766-5-9,1766,English,,Benjamin Franklin,Cadwalader Evans,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624729,To Francis Hopkinson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=270a,1766-5-9,1766,English,,Benjamin Franklin,Francis Hopkinson,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624730,To Mary Hopkinson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=271a,1766-5-9,1766,English,,Benjamin Franklin,Mary Hopkinson,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624731,From Thomas Wharton,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=272a,1766-5-9,1766,English,,Thomas Wharton,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
624732,"To Baynton, Wharton & Morgan",http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=275a,1766-5-10,1766,English,,Benjamin Franklin,"Baynton, Wharton & Morgan",London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
624733,To William Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=13&page=276a,1766-5-10,1766,English,,Benjamin Franklin,William Franklin,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
